치매안심센터명,종류,가족교실명,운영시작일,운영종료일,운영시작시간,운영종료시간,정원,강사구분,운영회기,수료기준,보호서비스제공여부,만족도조사여부
서울특별시금천구치매안심센터,희망다이어리,(2025) 희망다이어리,2025-09-05,2025-11-07,13:00,15:00,12,내부인력,8,6,Y,N
서울특별시금천구치매안심센터,일상의 회복,(2025) 일상의 회복,2025-06-27,2025-07-25,13:00,15:00,12,내부인력,5,3,Y,N
서울특별시금천구치매안심센터,헤아림,(2025) 헤아림,2025-03-06,2025-04-24,13:00,15:00,15,내부인력,8,7,N,Y
서울특별시금천구치매안심센터,일상의 회복,(2024) 일상의 회복 B,2024-08-01,2024-09-05,15:00,17:00,15,내부인력,4,3,N,Y
서울특별시금천구치매안심센터,일상의 회복,(2024) 일상의 회복 A,2024-08-01,2024-09-05,13:00,15:00,15,내부인력,4,3,N,Y
서울특별시금천구치매안심센터,헤아림,(2024) 헤아림,2024-05-30,2024-07-25,13:00,15:00,13,내부인력,8,6,Y,Y
서울특별시금천구치매안심센터,희망다이어리,(2024) 희망다이어리 B,2024-02-15,2024-04-04,15:00,17:00,12,내부인력,8,6,Y,Y
서울특별시금천구치매안심센터,희망다이어리,(2024) 희망다이어리 A,2024-02-15,2024-04-04,13:00,15:00,13,내부인력,8,6,N,Y
서울특별시금천구치매안심센터,희망다이어리,(2023) 희망다이어리,2023-08-17,2023-10-12,13:00,15:00,13,내부인력,8,6,Y,Y
서울특별시금천구치매안심센터,기타,(2023) 가치돌봄,2023-06-15,2023-08-03,13:00,15:00,15,내부인력,8,6,N,Y
서울특별시금천구치매안심센터,희망다이어리,(2023) On-line 희망다이어리,2023-05-31,2023-07-19,13:00,15:00,15,내부인력,8,6,N,Y
서울특별시금천구치매안심센터,일상의 회복,(2023)일상의 회복,2023-04-20,2023-05-11,13:00,15:00,9,내부인력,4,4,Y,Y
서울특별시금천구치매안심센터,헤아림,(2023) 헤아림,2023-02-09,2023-03-30,13:00,15:00,10,내부인력,8,6,Y,Y
서울특별시금천구치매안심센터,희망다이어리,(2022)희망다이어리Ver 2.0,2022-08-25,2022-10-13,13:00,15:00,12,내부인력,8,4,N,Y
서울특별시금천구치매안심센터,일상의 회복,(2022) 일상의 회복,2022-07-22,2022-08-12,13:00,15:00,12,내부인력,4,2,N,Y
서울특별시금천구치매안심센터,헤아림,(2022)헤아림,2022-05-12,2022-06-30,13:00,15:00,10,내부인력,8,4,N,Y
서울특별시금천구치매안심센터,희망다이어리,희망다이어리 온라인 프로그램(일반과정),2022-01-18,2022-02-17,13:00,15:00,6,내부인력,2,4,Y,Y
서울특별시금천구치매안심센터,희망다이어리,희망다이어리 기본과정,2021-10-21,2021-10-28,13:00,15:00,7,내부인력,2,1,Y,N
서울특별시금천구치매안심센터,희망다이어리,희망다이어리 일반과정,2021-07-01,2021-10-14,13:00,15:00,9,내부인력,16,5,Y,N
서울특별시금천구치매안심센터,기타,2021년 일상의 회복 시범운영,2021-06-03,2021-06-24,13:30,15:30,7,내부인력,4,3,Y,N
서울특별시금천구치매안심센터,헤아림,헤아림,2021-04-01,2021-05-20,13:00,15:00,11,내부인력,8,4,Y,N
서울특별시금천구치매안심센터,희망다이어리,희망다이어리,2020-08-06,2020-10-30,15:00,16:30,20,내부인력,12,5,Y,Y
서울특별시금천구치매안심센터,헤아림,헤아림,2020-08-06,2020-10-30,15:00,16:30,20,내부인력,8,4,Y,Y
서울특별시금천구치매안심센터,헤아림,헤아림B,2019-06-20,2019-08-29,14:00,16:00,20,내부인력,8,4,Y,Y
서울특별시금천구치매안심센터,헤아림,헤아림A,2019-06-20,2019-08-29,14:00,16:00,20,내부인력,8,4,Y,Y
서울특별시금천구치매안심센터,희망다이어리,희망다이어리 가족교실,2019-02-21,2019-05-16,14:00,16:00,30,내부인력,10,5,Y,Y
서울특별시금천구치매안심센터,헤아림,헤아림,2018-05-15,2018-07-10,13:00,15:00,15,내부인력,8,6,Y,N
서울특별시금천구치매안심센터,희망다이어리,희망다이어리,2018-03-14,2018-05-16,13:00,15:00,10,내부인력,10,8,Y,N
서울특별시노원구치매안심센터,헤아림,2025년 가족교육-헤아림(2기),2025-10-14,2025-12-02,14:00,15:30,10,내부인력,8,4,N,N
서울특별시노원구치매안심센터,희망다이어리,2025년 희망다이어리,2025-05-13,2025-07-08,14:00,15:30,10,내부인력,8,4,N,Y
서울특별시노원구치매안심센터,헤아림,2025년 헤아림 1기,2025-03-04,2025-04-22,14:00,15:30,10,내부인력,8,4,Y,Y
서울특별시노원구치매안심센터,희망다이어리,2024년 희망다이어리(2기),2024-09-03,2024-10-29,13:30,15:30,7,내부인력,8,6,N,Y
서울특별시노원구치매안심센터,희망다이어리,2024년 희망다이어리(1기),2024-05-21,2024-07-09,14:00,15:30,6,내부인력,8,6,N,Y
서울특별시노원구치매안심센터,헤아림,2024년 헤아림(MCI 가족 대상),2024-05-20,2024-07-08,14:00,16:00,8,내부인력,8,6,Y,Y
서울특별시노원구치매안심센터,헤아림,24년 헤아림,2024-03-11,2024-04-29,14:00,15:40,10,내부인력,8,6,N,Y
서울특별시노원구치매안심센터,희망다이어리,2023년 희망다이어리 하반기,2023-09-05,2023-10-31,14:00,15:30,7,내부인력,8,6,N,Y
서울특별시노원구치매안심센터,기타,단계별 치매환자 돌봄을 위한 가족프로그램(실험군),2023-07-04,2023-07-25,13:30,16:30,6,내부인력,8,6,N,Y
서울특별시노원구치매안심센터,기타,[마음치유 봄처럼] 기억을 우려내는 예술 찻집,2023-06-08,2023-09-14,09:30,11:30,11,내부인력,14,10,Y,Y
서울특별시노원구치매안심센터,일상의 회복,2023년 일상의 회복,2023-05-11,2023-06-01,10:00,11:30,9,내부인력,4,3,Y,Y
서울특별시노원구치매안심센터,희망다이어리,2023년 희망다이어리,2023-05-02,2023-06-27,14:00,15:30,9,내부인력,8,6,N,Y
서울특별시노원구치매안심센터,헤아림,23년 헤아림,2023-03-07,2023-04-25,14:00,16:00,7,내부인력,8,6,N,Y
서울특별시노원구치매안심센터,일상의 회복,"일상의회복, 더하기",2022-10-04,2022-11-04,15:00,17:00,8,외부인력,10,4,N,Y
서울특별시노원구치매안심센터,희망다이어리,2022 희망다이어리,2022-07-05,2022-07-28,15:00,16:00,8,내부인력,8,4,N,Y
서울특별시노원구치매안심센터,헤아림,2022 헤아림,2022-03-16,2022-05-04,15:00,16:00,6,내부인력,8,4,N,Y
서울특별시노원구치매안심센터,희망다이어리,2022 희망다이어리(온라인),2022-01-12,2022-02-10,10:00,11:00,6,내부인력,8,4,N,Y
서울특별시노원구치매안심센터,희망다이어리,2021년 희망다이어리,2021-06-29,2021-08-17,14:00,16:00,8,내부인력,8,4,Y,Y
서울특별시노원구치매안심센터,기타,2021년 일상의 회복 시범운영,2021-05-25,2021-06-15,14:00,16:00,6,내부인력,4,3,Y,N
서울특별시노원구치매안심센터,헤아림,2021년 헤아림,2021-03-23,2021-05-11,14:00,16:00,8,내부인력,8,4,Y,Y
서울특별시노원구치매안심센터,헤아림,2020 헤아림,2020-10-28,2020-12-16,14:00,15:00,10,내부인력,8,5,Y,N
서울특별시노원구치매안심센터,희망다이어리,2019년 희망다이어리 (하반기),2019-08-14,2019-10-16,14:00,16:00,10,내부인력,10,5,Y,N
서울특별시노원구치매안심센터,헤아림,2019년 헤아림 (공릉보건지소),2019-08-19,2019-10-07,10:00,12:00,5,내부인력,8,4,Y,Y
서울특별시노원구치매안심센터,헤아림,2019 헤아림,2019-06-26,2019-08-14,14:00,16:00,9,내부인력,8,4,Y,Y
서울특별시노원구치매안심센터,희망다이어리,2019 희망다이어리,2019-04-10,2019-06-12,14:00,15:30,10,내부인력,10,5,Y,N
서울특별시노원구치매안심센터,희망다이어리,2018 희망다이어리,2018-04-25,2018-07-11,13:30,15:00,10,내부인력,10,5,Y,N
서울특별시노원구치매안심센터,헤아림,2018 헤아림,2018-08-29,2018-10-31,13:30,15:30,8,내부인력,8,4,Y,Y
서울특별시도봉구치매안심센터,헤아림,2025년 하반기 헤아림가족교실(본소),2025-10-17,2025-12-05,14:00,16:00,11,내부인력,8,6,N,N
서울특별시도봉구치매안심센터,헤아림,2025년 하반기 헤아림(분소),2025-10-21,2025-12-09,14:00,16:00,10,내부인력,8,6,N,N
서울특별시도봉구치매안심센터,헤아림,2025년 상반기 헤아림 가족교실,2025-06-11,2025-07-30,10:00,12:00,10,내부인력,8,4,N,Y
서울특별시도봉구치매안심센터,희망다이어리,2025년 상반기 희망다이어리,2025-04-08,2025-06-10,14:00,16:00,10,내부인력,10,6,N,N
서울특별시도봉구치매안심센터,가치돌봄(집중),2025년 가치돌봄,2025-02-14,2025-04-04,14:00,16:00,10,내부인력,8,6,N,Y
서울특별시도봉구치매안심센터,헤아림,2024년 하반기 헤아림,2024-11-05,2024-12-24,14:00,16:00,10,내부인력,8,6,Y,Y
서울특별시도봉구치매안심센터,희망다이어리,2024년 하반기 희망다이어리II,2024-11-04,2024-12-23,14:00,16:00,15,내부인력,8,6,N,Y
서울특별시도봉구치매안심센터,희망다이어리,2024년 하반기 희망다이어리,2024-06-11,2024-07-30,10:00,12:00,15,내부인력,8,6,N,Y
서울특별시도봉구치매안심센터,헤아림,2024 상반기 헤아림,2024-05-07,2024-06-25,10:00,12:00,15,내부인력,8,6,N,Y
서울특별시도봉구치매안심센터,희망다이어리,2024 상반기 희망다이어리,2024-02-13,2024-04-02,10:00,12:00,15,내부인력,8,6,N,Y
서울특별시도봉구치매안심센터,헤아림,2023 헤아림(하반기),2023-11-03,2023-12-22,13:30,15:30,15,내부인력,8,6,N,Y
서울특별시도봉구치매안심센터,희망다이어리,2023년 희망다이어리교실(하반기),2023-06-30,2023-09-01,13:00,15:00,10,내부인력,10,6,N,N
서울특별시도봉구치매안심센터,기타,일상의 회복,2023-07-07,2023-08-04,10:00,12:00,10,내부인력,5,3,N,Y
서울특별시도봉구치매안심센터,희망다이어리,2023년 희망다이어리교실(상반기),2023-04-28,2023-06-23,13:00,15:00,10,내부인력,8,6,N,Y
서울특별시도봉구치매안심센터,헤아림,2023 헤아림,2023-04-28,2023-06-23,10:00,12:00,10,내부인력,8,6,N,N
서울특별시도봉구치매안심센터,희망다이어리,2022년 하반기 희망다이어리 가족교실,2022-08-10,2022-09-28,10:00,12:00,9,내부인력,8,6,N,Y
서울특별시도봉구치매안심센터,헤아림,2022년 헤아림 가족교실,2022-06-08,2022-07-27,10:00,12:00,8,내부인력,8,6,N,Y
서울특별시도봉구치매안심센터,희망다이어리,2022 온라인 희망다이어리 가족교실,2021-12-29,2022-02-23,10:00,12:00,11,내부인력,8,4,N,Y
서울특별시도봉구치매안심센터,희망다이어리,2021 하반기 희망다이어리 가족교실,2021-08-18,2021-10-13,10:00,12:00,10,내부인력,8,4,N,N
서울특별시도봉구치매안심센터,헤아림,2021 헤아림 가족교실,2021-04-28,2021-06-30,10:00,12:00,9,내부인력,8,4,N,Y
서울특별시도봉구치매안심센터,희망다이어리,2021 상반기 희망다이어리 가족교실,2021-02-03,2021-04-21,10:00,12:00,15,내부인력,10,5,N,Y
서울특별시도봉구치매안심센터,헤아림,2020하반기 헤아림 가족교실,2020-07-20,2020-10-30,13:00,15:00,10,내부인력,8,4,Y,Y
서울특별시도봉구치매안심센터,헤아림,2020상반기 헤아림 가족교실,2020-02-17,2020-02-24,10:00,12:00,8,내부인력,2,4,Y,N
서울특별시도봉구치매안심센터,희망다이어리,2019년 희망다이어리 가족교육,2019-03-27,2019-06-05,10:00,12:00,12,내부인력,10,8,Y,N
서울특별시도봉구치매안심센터,헤아림,2019 헤아림 가족교육,2019-02-01,2019-04-05,10:00,12:00,8,내부인력,8,5,Y,Y
서울특별시도봉구치매안심센터,희망다이어리,2018년 희망다이어리 가족교실 1기,2018-03-07,2018-05-09,14:00,16:00,12,내부인력,10,8,Y,N
서울특별시도봉구치매안심센터,헤아림,2018년 헤아림가족교육,2018-06-25,2018-08-27,14:00,16:00,8,내부인력,8,5,Y,Y
서울특별시동대문구치매안심센터,희망다이어리,[안심마을 답십리2동] 2025 희망다이어리,2025-08-22,2025-10-17,10:30,11:30,15,내부인력,8,6,N,Y
서울특별시동대문구치매안심센터,희망다이어리,[안심마을 청량리동] 2025 희망다이어리,2025-08-19,2025-10-14,10:30,11:30,15,내부인력,8,6,N,Y
서울특별시동대문구치매안심센터,가치돌봄(집중),[안심마을 청량리동] 2025 가치돌봄,2025-05-15,2025-07-03,10:30,11:30,10,내부인력,8,6,N,Y
서울특별시동대문구치매안심센터,헤아림,[안심마을 청량리동]2025 헤아림,2025-02-20,2025-04-10,10:30,11:30,10,내부인력,8,6,N,Y
서울특별시동대문구치매안심센터,희망다이어리,[안심마을 답십리2동]2024 희망다이어리,2024-08-22,2024-10-17,14:00,15:00,15,내부인력,8,6,N,Y
서울특별시동대문구치매안심센터,희망다이어리,[안심마을 청량리동] 2024 희망다이어리,2024-08-20,2024-10-15,10:00,11:00,15,내부인력,8,6,N,Y
서울특별시동대문구치매안심센터,헤아림,2024 헤아림,2024-05-23,2024-07-18,10:00,11:00,10,내부인력,8,6,N,Y
서울특별시동대문구치매안심센터,기타,2024 가치돌봄,2024-03-21,2024-05-09,10:00,12:00,10,내부인력,8,6,N,Y
서울특별시동대문구치매안심센터,희망다이어리,2024 희망다이어리 ver 2.0 온라인,2024-02-06,2024-02-29,10:00,11:00,10,내부인력,8,6,N,Y
서울특별시동대문구치매안심센터,헤아림,(안심마을 답십리2동) 2023 헤아림,2023-08-23,2023-10-23,10:00,11:00,20,내부인력,8,6,N,N
서울특별시동대문구치매안심센터,헤아림,(안심마을 전농1동) 2023 헤아림,2023-08-23,2023-10-19,10:00,11:00,20,내부인력,8,6,N,Y
서울특별시동대문구치매안심센터,기타,'가치돌봄' 시범운영프로그램,2023-06-21,2023-08-09,15:00,17:00,15,내부인력,8,6,N,N
서울특별시동대문구치매안심센터,희망다이어리,[안심마을 장안2동]2023년 온라인 희망다이어리,2023-05-17,2023-06-09,10:00,11:00,20,내부인력,8,6,N,Y
서울특별시동대문구치매안심센터,희망다이어리,[안심마을 청량리동] 2023 희망다이어리 2월-4월,2023-02-08,2023-04-05,14:00,15:00,17,내부인력,8,5,N,Y
서울특별시동대문구치매안심센터,희망다이어리,[안심마을 청량리동]2022년 온라인 희망다이어리,2022-11-07,2022-11-30,14:00,14:50,20,내부인력,8,5,N,Y
서울특별시동대문구치매안심센터,희망다이어리,[안심마을 청량리동]2022 희망다이어리 8월-9월,2022-08-03,2022-09-28,10:00,11:30,12,외부인력,8,5,N,Y
서울특별시동대문구치매안심센터,헤아림,[안심마을 장안2동]2022헤아림 2-4월,2022-02-23,2022-04-13,14:00,14:00,10,내부인력,8,4,N,Y
서울특별시동대문구치매안심센터,희망다이어리,희망다이어리 ver 2.0 온라인 (11-12월),2021-11-09,2021-12-28,15:00,16:00,10,내부인력,8,4,N,N
서울특별시동대문구치매안심센터,희망다이어리,2021년 희망다이어리 ver2.0,2021-09-14,2021-10-12,14:00,16:00,6,내부인력,8,6,N,Y
서울특별시동대문구치매안심센터,헤아림,헤아림(5-6월센터),2021-05-12,2021-06-30,14:00,15:20,10,외부인력,8,4,N,Y
서울특별시동대문구치매안심센터,희망다이어리,희망다이어리 기본과정,2021-04-28,2021-05-06,14:00,15:20,10,외부인력,2,1,N,N
서울특별시동대문구치매안심센터,헤아림,2021 헤아림(1월-3월),2021-01-26,2021-03-16,14:00,15:30,12,외부인력,8,4,Y,Y
서울특별시동대문구치매안심센터,헤아림,토닥토닥 e돌봄-분소 헤아림,2020-09-15,2020-10-20,00:00,00:00,8,내부인력,8,4,N,Y
서울특별시동대문구치매안심센터,헤아림,토닥토닥 e돌봄 헤아림,2020-07-20,2020-08-13,14:00,15:30,12,내부인력,8,4,N,Y
서울특별시동대문구치매안심센터,희망다이어리,2020 희망다이어리 토닥토닥 e돌봄,2020-05-22,2020-06-23,14:00,15:30,15,내부인력,10,5,Y,Y
서울특별시동대문구치매안심센터,희망다이어리,2019 희망다이어리 2기,2019-08-20,2019-09-26,13:30,15:30,35,내부인력,10,5,Y,N
서울특별시동대문구치매안심센터,헤아림,분소 헤아림,2019-07-05,2019-08-02,11:30,13:30,20,내부인력,8,4,Y,N
서울특별시동대문구치매안심센터,헤아림,헤아림,2019-05-31,2019-06-26,13:30,16:00,20,내부인력,8,4,Y,N
서울특별시동대문구치매안심센터,희망다이어리,2019 희망다이어리 1기,2019-03-20,2019-05-29,13:30,15:30,25,내부인력,10,5,Y,N
서울특별시동대문구치매안심센터,희망다이어리,희망다이어리 2기,2018-07-31,2018-10-10,11:00,13:00,20,내부인력,10,5,Y,Y
서울특별시동대문구치매안심센터,헤아림,헤아림,2018-07-17,2018-08-10,14:00,16:00,12,내부인력,8,4,Y,Y
서울특별시동대문구치매안심센터,희망다이어리,희망다이어리1기,2018-04-10,2018-06-26,14:00,16:00,20,내부인력,10,5,Y,Y
서울특별시동작구치매안심센터,희망다이어리,희망다이어리 ver 2.0 가족교실 2차,2025-09-23,2025-12-02,14:00,16:00,8,내부인력,10,7,N,N
