시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
경상남도,김해시,기초,남자,65세미만,205,8,9,38,52,26,7,23,10,*
경상남도,김해시,기초,남자,65-69세,240,5,9,29,74,20,6,35,20,10
경상남도,김해시,기초,남자,70-74세,169,5,*,19,79,20,5,10,6,*
경상남도,김해시,기초,남자,75-79세,151,*,*,28,53,22,*,10,10,5
경상남도,김해시,기초,남자,80-84세,135,7,7,17,52,16,*,9,9,0
경상남도,김해시,기초,남자,85세이상,85,*,7,9,41,7,*,7,*,0
경상남도,김해시,기초,여자,65세미만,111,*,5,22,28,8,*,13,8,*
경상남도,김해시,기초,여자,65-69세,205,*,9,27,52,25,*,29,19,9
경상남도,김해시,기초,여자,70-74세,253,7,13,26,112,17,5,17,15,5
경상남도,김해시,기초,여자,75-79세,303,7,13,58,129,26,5,21,10,*
경상남도,김해시,기초,여자,80-84세,454,11,24,91,211,42,5,17,8,*
경상남도,김해시,기초,여자,85세이상,484,28,50,110,210,31,8,*,*,*
경상남도,김해시,의료,남자,65세미만,*,0,0,*,0,0,0,0,0,0
경상남도,김해시,의료,남자,65-69세,5,0,0,0,*,0,0,*,*,0
경상남도,김해시,의료,남자,70-74세,*,0,0,0,*,0,0,0,*,0
경상남도,김해시,의료,남자,75-79세,5,0,0,0,*,0,0,0,0,0
경상남도,김해시,의료,남자,80-84세,7,*,0,0,*,*,0,*,0,0
경상남도,김해시,의료,남자,85세이상,9,0,0,*,6,*,0,0,0,0
경상남도,김해시,의료,여자,65-69세,*,0,0,0,*,0,0,0,*,0
경상남도,김해시,의료,여자,70-74세,5,0,0,0,*,0,0,*,0,0
경상남도,김해시,의료,여자,75-79세,13,0,0,*,8,*,0,0,0,0
경상남도,김해시,의료,여자,80-84세,23,*,*,5,8,*,0,0,0,0
경상남도,김해시,의료,여자,85세이상,64,5,6,17,25,*,0,0,0,0
경상남도,김해시,감경,남자,65세미만,96,10,11,26,32,5,0,*,*,0
경상남도,김해시,감경,남자,65-69세,177,6,12,50,69,16,5,*,*,*
경상남도,김해시,감경,남자,70-74세,235,14,17,52,100,27,*,*,*,0
경상남도,김해시,감경,남자,75-79세,252,7,22,61,120,29,*,*,*,0
경상남도,김해시,감경,남자,80-84세,291,14,14,72,126,47,*,0,*,*
경상남도,김해시,감경,남자,85세이상,305,12,19,71,152,39,*,*,0,0
경상남도,김해시,감경,여자,65세미만,65,5,8,11,23,*,*,0,*,0
경상남도,김해시,감경,여자,65-69세,169,10,18,35,76,11,*,*,*,0
경상남도,김해시,감경,여자,70-74세,303,13,18,59,139,26,8,*,*,*
경상남도,김해시,감경,여자,75-79세,603,26,34,130,273,71,15,7,*,0
경상남도,김해시,감경,여자,80-84세,1162,46,85,278,538,116,18,6,*,0
경상남도,김해시,감경,여자,85세이상,1558,79,178,452,678,102,8,*,*,0
경상남도,밀양시,일반,남자,65세미만,35,0,0,6,6,*,0,9,*,*
경상남도,밀양시,일반,남자,65-69세,97,*,*,12,28,7,*,21,5,5
경상남도,밀양시,일반,남자,70-74세,172,*,*,31,51,11,*,28,17,*
경상남도,밀양시,일반,남자,75-79세,200,*,*,17,70,23,6,20,9,9
경상남도,밀양시,일반,남자,80-84세,273,0,*,17,101,51,15,22,17,5
경상남도,밀양시,일반,남자,85세이상,239,*,*,32,110,30,13,12,11,5
경상남도,밀양시,일반,여자,65세미만,23,0,*,*,*,*,0,*,*,*
경상남도,밀양시,일반,여자,65-69세,90,*,*,5,6,7,6,20,12,*
경상남도,밀양시,일반,여자,70-74세,206,0,*,9,64,17,5,26,23,5
경상남도,밀양시,일반,여자,75-79세,385,*,7,36,113,47,14,42,32,10
경상남도,밀양시,일반,여자,80-84세,632,*,13,59,300,89,12,52,23,7
경상남도,밀양시,일반,여자,85세이상,656,5,23,101,352,70,8,18,16,*
경상남도,밀양시,기초,남자,65세미만,58,*,*,7,15,5,*,9,*,6
경상남도,밀양시,기초,남자,65-69세,84,0,*,9,26,9,*,8,13,9
경상남도,밀양시,기초,남자,70-74세,58,0,0,6,16,12,5,5,*,5
경상남도,밀양시,기초,남자,75-79세,48,0,0,*,22,5,*,*,*,*
경상남도,밀양시,기초,남자,80-84세,42,0,*,5,18,7,*,0,*,*
경상남도,밀양시,기초,남자,85세이상,30,0,0,*,16,7,*,*,0,0
경상남도,밀양시,기초,여자,65세미만,38,*,0,*,9,*,*,7,5,*
경상남도,밀양시,기초,여자,65-69세,71,0,*,6,21,12,*,8,5,7
경상남도,밀양시,기초,여자,70-74세,97,*,*,5,39,12,5,8,7,*
경상남도,밀양시,기초,여자,75-79세,111,*,*,11,55,13,*,8,6,*
경상남도,밀양시,기초,여자,80-84세,167,*,7,19,82,26,5,*,5,*
경상남도,밀양시,기초,여자,85세이상,181,*,12,33,90,23,*,5,0,0
경상남도,밀양시,의료,남자,65세미만,*,0,0,0,0,0,*,0,0,0
경상남도,밀양시,의료,남자,65-69세,*,0,0,0,0,0,0,*,0,0
경상남도,밀양시,의료,남자,70-74세,*,0,0,0,0,0,0,0,*,*
경상남도,밀양시,의료,남자,75-79세,6,0,0,0,*,*,*,0,0,0
경상남도,밀양시,의료,남자,80-84세,*,0,*,0,0,*,0,0,0,0
경상남도,밀양시,의료,남자,85세이상,*,0,0,*,*,0,0,*,0,0
경상남도,밀양시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경상남도,밀양시,의료,여자,70-74세,*,0,0,0,0,*,0,0,0,0
경상남도,밀양시,의료,여자,75-79세,10,0,0,*,*,*,0,*,*,0
경상남도,밀양시,의료,여자,80-84세,10,0,0,*,7,0,0,0,0,*
경상남도,밀양시,의료,여자,85세이상,27,0,*,*,16,*,0,0,0,0
경상남도,밀양시,감경,남자,65세미만,21,0,*,*,12,*,*,*,*,0
경상남도,밀양시,감경,남자,65-69세,50,*,5,5,26,8,*,0,0,0
경상남도,밀양시,감경,남자,70-74세,81,*,*,18,37,15,*,0,*,0
경상남도,밀양시,감경,남자,75-79세,90,*,*,10,50,14,*,*,*,0
경상남도,밀양시,감경,남자,80-84세,116,*,*,20,61,22,*,0,0,*
경상남도,밀양시,감경,남자,85세이상,185,0,8,49,84,33,8,0,0,0
경상남도,밀양시,감경,여자,65세미만,12,0,*,*,*,*,0,0,*,0
경상남도,밀양시,감경,여자,65-69세,58,0,*,13,24,5,*,*,0,0
경상남도,밀양시,감경,여자,70-74세,108,*,*,13,57,10,*,*,*,*
경상남도,밀양시,감경,여자,75-79세,209,0,9,34,121,25,8,*,*,0
경상남도,밀양시,감경,여자,80-84세,557,*,17,93,305,89,14,*,*,*
경상남도,밀양시,감경,여자,85세이상,878,10,52,194,491,91,14,0,*,0
경상남도,거제시,일반,남자,65세미만,37,0,*,*,13,*,0,5,0,*
경상남도,거제시,일반,남자,65-69세,99,*,0,21,25,*,*,11,5,13
경상남도,거제시,일반,남자,70-74세,139,8,*,14,53,6,*,10,7,8
경상남도,거제시,일반,남자,75-79세,184,*,6,24,53,15,*,29,8,9
경상남도,거제시,일반,남자,80-84세,179,*,6,31,55,15,*,14,10,8
경상남도,거제시,일반,남자,85세이상,164,0,5,28,83,12,*,11,6,*
경상남도,거제시,일반,여자,65세미만,35,*,*,7,7,*,0,*,5,*
경상남도,거제시,일반,여자,65-69세,118,5,6,10,23,*,*,16,9,*
경상남도,거제시,일반,여자,70-74세,218,*,6,26,61,17,*,26,13,10
경상남도,거제시,일반,여자,75-79세,306,*,6,28,97,32,*,38,22,7
경상남도,거제시,일반,여자,80-84세,495,7,16,66,201,39,10,44,26,8
경상남도,거제시,일반,여자,85세이상,554,23,46,126,248,25,*,35,10,*
경상남도,거제시,기초,남자,65세미만,48,*,*,7,21,*,0,6,0,*
경상남도,거제시,기초,남자,65-69세,85,*,*,15,33,6,*,9,5,*
경상남도,거제시,기초,남자,70-74세,56,*,0,8,24,9,*,7,*,0
경상남도,거제시,기초,남자,75-79세,37,*,*,*,19,8,0,*,*,*
경상남도,거제시,기초,남자,80-84세,31,*,*,*,18,*,0,*,0,*
경상남도,거제시,기초,남자,85세이상,9,0,0,0,6,0,*,*,0,0
경상남도,거제시,기초,여자,65세미만,32,0,*,9,8,*,*,0,0,*
경상남도,거제시,기초,여자,65-69세,77,*,*,10,30,8,*,*,*,9
경상남도,거제시,기초,여자,70-74세,70,*,*,9,28,7,*,7,*,*
경상남도,거제시,기초,여자,75-79세,77,*,*,16,28,10,*,*,*,*
경상남도,거제시,기초,여자,80-84세,115,6,6,17,51,16,*,*,*,*
경상남도,거제시,기초,여자,85세이상,136,5,12,46,54,5,*,*,0,*
경상남도,거제시,의료,남자,65세미만,*,0,0,0,0,0,0,*,0,0
경상남도,거제시,의료,남자,65-69세,*,0,0,0,0,0,0,*,0,0
경상남도,거제시,의료,남자,70-74세,0,0,0,0,0,0,0,0,0,0
경상남도,거제시,의료,남자,75-79세,*,0,0,*,*,0,0,0,0,0
경상남도,거제시,의료,남자,80-84세,*,0,0,0,0,0,0,*,0,0
경상남도,거제시,의료,남자,85세이상,*,0,0,0,*,0,0,0,0,0
경상남도,거제시,의료,여자,65세미만,*,0,0,0,0,*,0,0,0,0
경상남도,거제시,의료,여자,65-69세,*,0,0,0,0,0,0,0,0,0
경상남도,거제시,의료,여자,70-74세,*,0,*,0,*,0,0,0,0,0
경상남도,거제시,의료,여자,75-79세,*,0,0,0,*,0,0,0,0,0
경상남도,거제시,의료,여자,80-84세,7,0,0,0,*,*,0,0,0,*
경상남도,거제시,의료,여자,85세이상,33,0,*,13,14,*,0,0,0,0
경상남도,거제시,감경,남자,65세미만,26,*,*,5,15,*,0,0,0,0
경상남도,거제시,감경,남자,65-69세,65,*,5,20,29,*,0,*,0,0
경상남도,거제시,감경,남자,70-74세,78,*,6,15,34,10,*,*,0,*
경상남도,거제시,감경,남자,75-79세,98,*,7,26,49,11,*,*,0,0
경상남도,거제시,감경,남자,80-84세,120,*,7,21,70,13,5,0,0,0
경상남도,거제시,감경,남자,85세이상,148,7,9,28,81,16,*,0,0,0
경상남도,거제시,감경,여자,65세미만,29,0,*,6,7,*,0,0,0,0
경상남도,거제시,감경,여자,65-69세,71,*,*,14,36,*,*,*,0,0
경상남도,거제시,감경,여자,70-74세,141,7,10,34,62,15,*,*,0,0
경상남도,거제시,감경,여자,75-79세,183,6,7,42,94,15,*,*,0,0
경상남도,거제시,감경,여자,80-84세,417,10,38,98,213,38,6,*,0,0
경상남도,거제시,감경,여자,85세이상,669,27,80,194,313,40,*,*,*,0
경상남도,양산시,일반,남자,65세미만,58,6,*,5,10,*,0,12,*,*
경상남도,양산시,일반,남자,65-69세,176,6,7,18,46,7,*,38,9,6
경상남도,양산시,일반,남자,70-74세,244,7,11,43,68,15,5,23,12,*
경상남도,양산시,일반,남자,75-79세,304,8,13,45,98,18,*,27,15,5
경상남도,양산시,일반,남자,80-84세,353,*,15,52,130,37,9,30,7,5
경상남도,양산시,일반,남자,85세이상,328,*,11,57,149,24,7,14,14,7
경상남도,양산시,일반,여자,65세미만,54,*,*,*,10,7,0,14,5,*
경상남도,양산시,일반,여자,65-69세,185,5,8,18,27,6,*,37,14,7
경상남도,양산시,일반,여자,70-74세,367,13,17,38,99,15,8,54,22,6
경상남도,양산시,일반,여자,75-79세,552,8,19,67,169,45,9,67,19,7
경상남도,양산시,일반,여자,80-84세,850,25,43,155,305,73,13,73,18,9
경상남도,양산시,일반,여자,85세이상,912,34,80,210,381,41,*,42,18,*
경상남도,양산시,기초,남자,65세미만,104,*,5,15,32,*,*,20,*,*
경상남도,양산시,기초,남자,65-69세,177,*,8,20,62,12,*,24,14,7
경상남도,양산시,기초,남자,70-74세,108,*,*,19,36,16,*,8,12,*
경상남도,양산시,기초,남자,75-79세,91,*,*,13,35,15,*,*,5,*
경상남도,양산시,기초,남자,80-84세,104,*,6,10,47,15,0,*,5,*
경상남도,양산시,기초,남자,85세이상,74,0,*,14,32,13,*,*,*,0
경상남도,양산시,기초,여자,65세미만,68,*,6,11,21,6,*,6,*,*
경상남도,양산시,기초,여자,65-69세,143,5,5,22,45,10,*,15,9,6
경상남도,양산시,기초,여자,70-74세,158,*,*,25,59,10,*,15,6,5
경상남도,양산시,기초,여자,75-79세,221,*,10,36,93,23,7,16,7,*
경상남도,양산시,기초,여자,80-84세,345,15,17,58,156,40,*,12,5,0
경상남도,양산시,기초,여자,85세이상,374,23,31,91,170,29,*,*,0,*
경상남도,양산시,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경상남도,양산시,의료,남자,65-69세,*,*,0,*,0,0,0,0,0,0
경상남도,양산시,의료,남자,70-74세,*,0,0,*,*,0,0,0,0,0
경상남도,양산시,의료,남자,75-79세,10,0,0,*,*,*,0,*,0,0
경상남도,양산시,의료,남자,80-84세,8,*,0,*,5,0,0,*,0,0
경상남도,양산시,의료,남자,85세이상,*,0,0,0,*,*,0,0,0,0
경상남도,양산시,의료,여자,65세미만,*,0,0,0,0,0,0,0,0,0
경상남도,양산시,의료,여자,65-69세,*,0,0,0,0,*,0,0,0,0
경상남도,양산시,의료,여자,70-74세,11,*,0,*,5,0,0,0,0,0
경상남도,양산시,의료,여자,75-79세,11,0,*,*,5,*,0,0,0,0
경상남도,양산시,의료,여자,80-84세,17,0,*,*,9,*,*,0,0,0
경상남도,양산시,의료,여자,85세이상,45,*,*,9,23,*,0,0,*,0
경상남도,양산시,감경,남자,65세미만,44,*,*,12,12,*,*,*,0,0
경상남도,양산시,감경,남자,65-69세,133,8,5,29,69,8,*,*,*,*
경상남도,양산시,감경,남자,70-74세,182,*,10,47,97,15,0,*,*,0
경상남도,양산시,감경,남자,75-79세,221,5,8,49,118,17,7,*,*,*
경상남도,양산시,감경,남자,80-84세,247,*,16,52,113,45,7,*,*,0
경상남도,양산시,감경,남자,85세이상,274,7,10,62,154,33,*,*,*,0
경상남도,양산시,감경,여자,65세미만,61,14,*,11,14,*,*,5,*,0
경상남도,양산시,감경,여자,65-69세,119,10,*,29,50,8,*,*,0,0
경상남도,양산시,감경,여자,70-74세,230,9,15,53,106,19,8,5,0,*
경상남도,양산시,감경,여자,75-79세,435,11,18,96,200,57,14,5,0,0
경상남도,양산시,감경,여자,80-84세,855,33,67,186,440,61,15,*,*,*
경상남도,양산시,감경,여자,85세이상,1199,54,121,316,597,74,9,0,0,*
경상남도,의령군,일반,남자,65세미만,6,*,0,0,*,0,0,*,0,0
경상남도,의령군,일반,남자,65-69세,25,0,*,*,5,*,0,*,5,*
경상남도,의령군,일반,남자,70-74세,19,*,0,*,*,*,*,*,*,0
경상남도,의령군,일반,남자,75-79세,33,*,*,*,10,*,*,*,5,0
경상남도,의령군,일반,남자,80-84세,60,0,*,8,25,*,5,*,*,*
경상남도,의령군,일반,남자,85세이상,65,0,*,6,32,8,0,6,*,*
경상남도,의령군,일반,여자,65세미만,11,*,*,*,*,0,0,*,*,0
경상남도,의령군,일반,여자,65-69세,35,0,0,*,7,0,*,6,5,*
경상남도,의령군,일반,여자,70-74세,50,*,*,7,11,*,*,7,10,*
경상남도,의령군,일반,여자,75-79세,85,0,*,8,21,9,*,9,6,*
경상남도,의령군,일반,여자,80-84세,188,*,*,22,66,21,*,19,15,*
경상남도,의령군,일반,여자,85세이상,203,*,11,30,82,24,*,17,6,*
경상남도,의령군,기초,남자,65세미만,15,*,0,*,6,0,0,*,*,0
경상남도,의령군,기초,남자,65-69세,17,0,0,*,*,*,*,*,*,*
경상남도,의령군,기초,남자,70-74세,14,0,*,0,*,*,*,*,0,*
경상남도,의령군,기초,남자,75-79세,15,0,*,*,*,*,0,*,*,*
경상남도,의령군,기초,남자,80-84세,7,*,0,*,*,*,0,0,0,0
경상남도,의령군,기초,남자,85세이상,7,0,*,*,*,*,0,0,0,0
경상남도,의령군,기초,여자,65세미만,7,0,0,*,*,*,0,0,0,*
경상남도,의령군,기초,여자,65-69세,16,0,0,0,8,*,0,*,*,0
경상남도,의령군,기초,여자,70-74세,16,*,*,*,6,*,0,*,*,*
경상남도,의령군,기초,여자,75-79세,29,0,*,6,10,5,*,0,*,*
경상남도,의령군,기초,여자,80-84세,43,0,*,7,19,8,*,*,*,0
경상남도,의령군,기초,여자,85세이상,70,*,6,16,33,9,*,0,*,0
경상남도,의령군,의료,남자,85세이상,*,0,0,0,*,0,0,0,0,0
경상남도,의령군,의료,여자,65-69세,*,0,0,*,0,0,0,0,0,0
경상남도,의령군,의료,여자,70-74세,*,0,0,0,*,0,0,0,0,0
경상남도,의령군,의료,여자,75-79세,*,0,0,0,0,*,0,0,0,0
경상남도,의령군,의료,여자,80-84세,*,0,0,*,0,0,0,0,0,0
경상남도,의령군,의료,여자,85세이상,8,*,0,*,5,0,0,0,*,0
경상남도,의령군,감경,남자,65세미만,5,0,0,*,*,*,0,0,0,0
경상남도,의령군,감경,남자,65-69세,13,0,*,*,*,*,*,*,0,0
경상남도,의령군,감경,남자,70-74세,15,0,*,5,7,0,0,0,*,0
경상남도,의령군,감경,남자,75-79세,19,*,0,*,13,*,0,0,0,0
경상남도,의령군,감경,남자,80-84세,36,0,*,5,18,10,0,0,0,0
경상남도,의령군,감경,남자,85세이상,79,*,*,14,46,12,0,0,0,0
경상남도,의령군,감경,여자,65세미만,9,*,0,*,*,*,0,*,*,0
경상남도,의령군,감경,여자,65-69세,9,0,0,*,*,0,0,*,0,*
경상남도,의령군,감경,여자,70-74세,38,*,0,*,14,13,*,0,0,0
경상남도,의령군,감경,여자,75-79세,62,0,*,5,31,12,*,*,*,*
경상남도,의령군,감경,여자,80-84세,218,*,5,23,133,41,*,*,0,0
경상남도,의령군,감경,여자,85세이상,432,7,27,68,261,59,*,*,*,0
경상남도,함안군,일반,남자,65세미만,20,*,0,*,*,*,*,*,*,*
경상남도,함안군,일반,남자,65-69세,45,0,0,5,12,*,*,7,5,*
경상남도,함안군,일반,남자,70-74세,84,5,*,10,38,5,0,7,5,*
경상남도,함안군,일반,남자,75-79세,118,*,*,14,45,8,5,12,6,*
경상남도,함안군,일반,남자,80-84세,127,*,*,13,51,22,*,9,*,*
경상남도,함안군,일반,남자,85세이상,129,0,11,21,63,11,0,*,5,*
경상남도,함안군,일반,여자,65세미만,6,*,*,*,*,0,0,*,*,0
경상남도,함안군,일반,여자,65-69세,43,*,*,*,5,*,0,9,5,*
경상남도,함안군,일반,여자,70-74세,126,*,*,8,27,11,*,17,8,*
경상남도,함안군,일반,여자,75-79세,222,*,*,21,70,18,5,16,13,9
경상남도,함안군,일반,여자,80-84세,355,7,9,26,164,43,6,28,13,6
경상남도,함안군,일반,여자,85세이상,427,9,27,69,225,54,*,9,6,*
경상남도,함안군,기초,남자,65세미만,28,0,*,*,14,0,*,7,0,*
경상남도,함안군,기초,남자,65-69세,50,*,0,6,17,6,*,7,6,*
경상남도,함안군,기초,남자,70-74세,33,0,*,6,12,*,0,*,*,*
경상남도,함안군,기초,남자,75-79세,24,*,*,*,11,*,0,*,*,0
경상남도,함안군,기초,남자,80-84세,29,0,*,*,18,*,0,0,0,0
경상남도,함안군,기초,남자,85세이상,14,0,*,*,9,*,*,0,0,0
경상남도,함안군,기초,여자,65세미만,17,*,0,*,*,*,*,*,*,*
경상남도,함안군,기초,여자,65-69세,36,*,*,7,10,*,*,*,0,*
경상남도,함안군,기초,여자,70-74세,37,0,*,5,16,7,*,0,*,*
경상남도,함안군,기초,여자,75-79세,52,0,*,6,23,8,0,*,*,*
경상남도,함안군,기초,여자,80-84세,75,*,*,12,41,8,0,*,*,0
경상남도,함안군,기초,여자,85세이상,106,*,13,19,56,11,0,0,0,*
경상남도,함안군,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경상남도,함안군,의료,남자,70-74세,*,0,0,0,*,0,0,0,0,0
경상남도,함안군,의료,남자,75-79세,*,0,0,0,0,*,0,0,0,0
경상남도,함안군,의료,남자,80-84세,*,0,*,0,*,0,0,0,0,0
경상남도,함안군,의료,남자,85세이상,*,0,*,0,0,0,0,0,0,0
경상남도,함안군,의료,여자,70-74세,0,0,0,0,0,0,0,0,0,0
경상남도,함안군,의료,여자,75-79세,*,0,*,0,*,0,0,0,0,0
경상남도,함안군,의료,여자,80-84세,*,0,0,0,0,0,0,*,0,0
경상남도,함안군,의료,여자,85세이상,18,*,*,*,9,*,0,0,*,0
경상남도,함안군,감경,남자,65세미만,10,*,0,*,*,*,0,*,0,0
경상남도,함안군,감경,남자,65-69세,48,*,0,11,25,5,0,0,*,0
경상남도,함안군,감경,남자,70-74세,49,*,0,5,31,*,*,*,0,*
경상남도,함안군,감경,남자,75-79세,54,*,*,12,30,7,*,0,0,0
경상남도,함안군,감경,남자,80-84세,70,*,0,10,49,8,*,0,0,0
경상남도,함안군,감경,남자,85세이상,102,*,9,15,61,13,0,*,0,0
경상남도,함안군,감경,여자,65세미만,9,*,*,*,*,*,0,0,0,0
경상남도,함안군,감경,여자,65-69세,35,*,*,10,13,*,*,0,0,0
경상남도,함안군,감경,여자,70-74세,60,*,*,7,32,10,0,0,0,0
경상남도,함안군,감경,여자,75-79세,136,*,6,13,69,28,5,0,*,0
경상남도,함안군,감경,여자,80-84세,339,6,26,53,187,50,*,0,*,0
경상남도,함안군,감경,여자,85세이상,587,18,55,125,330,43,*,*,*,0
경상남도,창녕군,일반,남자,65세미만,14,0,0,0,7,*,0,*,*,0
경상남도,창녕군,일반,남자,65-69세,61,0,*,10,17,5,0,*,6,5
경상남도,창녕군,일반,남자,70-74세,81,*,*,8,24,9,0,10,6,*
경상남도,창녕군,일반,남자,75-79세,121,0,*,10,44,18,*,12,*,5
경상남도,창녕군,일반,남자,80-84세,145,0,*,27,60,15,5,6,10,*
경상남도,창녕군,일반,남자,85세이상,133,*,*,25,68,15,*,*,*,*
경상남도,창녕군,일반,여자,65세미만,10,0,*,0,*,0,0,*,*,*
경상남도,창녕군,일반,여자,65-69세,71,*,*,10,13,*,0,7,7,0
경상남도,창녕군,일반,여자,70-74세,118,0,*,10,32,7,*,16,9,*
경상남도,창녕군,일반,여자,75-79세,226,*,5,21,79,27,*,22,12,0
경상남도,창녕군,일반,여자,80-84세,358,*,7,69,160,35,*,20,7,0
경상남도,창녕군,일반,여자,85세이상,369,*,11,69,183,38,*,9,7,0
경상남도,창녕군,기초,남자,65세미만,31,*,*,*,9,8,*,0,*,*
경상남도,창녕군,기초,남자,65-69세,60,*,0,14,14,7,*,6,6,*
경상남도,창녕군,기초,남자,70-74세,39,0,0,*,15,10,*,*,0,*
경상남도,창녕군,기초,남자,75-79세,31,0,*,*,12,6,0,*,*,*
경상남도,창녕군,기초,남자,80-84세,26,*,*,*,12,5,*,*,0,0
경상남도,창녕군,기초,남자,85세이상,13,0,*,*,7,*,0,0,0,0
경상남도,창녕군,기초,여자,65세미만,16,*,*,*,5,*,0,*,0,0
경상남도,창녕군,기초,여자,65-69세,42,*,0,5,17,5,0,*,*,*
경상남도,창녕군,기초,여자,70-74세,54,*,*,11,21,11,*,*,*,*
경상남도,창녕군,기초,여자,75-79세,73,0,*,10,34,12,*,0,*,0
경상남도,창녕군,기초,여자,80-84세,99,*,5,15,60,9,0,*,*,0
경상남도,창녕군,기초,여자,85세이상,113,*,12,21,57,11,0,*,*,*
경상남도,창녕군,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경상남도,창녕군,의료,남자,70-74세,*,0,0,0,*,0,0,0,0,0
