longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,BDongCd,HDongCd,adminFdatType,adminNm,adminPttnCd,detailAddr,fl,gunmulMlno,gunmulSlno,hmPostNo,locTelNo_1,locTelNo_2,locTelNo_3,longTermAdminSym,longTermPeribRgtDt,riCd,roadNmCd,siDoCd,siGunGuCd,stpRptDt
32711000024,C06,27,110,신진의료기,00,NORMAL SERVICE.,140,585,4,신진의료기,C06,77번지 1호,,480,0,41931,053,256,2456,32711000024,20080714,00,271103007001,27,110,20080714
32711000028,C06,27,110,이원건강의료기,00,NORMAL SERVICE.,106,545,4,이원건강의료기,C06,212번지 6호 3통 7반,,123,0,41940,053,256,2512,32711000028,20080728,00,271103141005,27,110,20080728
32711000051,C06,27,110,영남메디칼,00,NORMAL SERVICE.,103,517,4,영남메디칼,C06,271번지 11호,,285,0,41904,053,253,0661,32711000051,20090519,00,271103141011,27,110,20090519
32711000094,C06,27,110,해피데이 헬스케어,00,NORMAL SERVICE.,134,575,3,해피데이 헬스케어,C06,103번지 5호,,,,41919,053,422,4010,32711000094,20110826,00,,27,110,20110826
32711000095,C06,27,110,장수메디칼,00,NORMAL SERVICE.,103,517,4,장수메디칼,C06,,,85,0,41906,053,253,5885,32711000095,20111004,00,271104223026,27,110,20111004
32711000119,C06,27,110,대구보조기상사,00,NORMAL SERVICE.,106,545,4,대구보조기상사,C06,,,108,0,41948,053,422,0302,32711000119,20140701,00,271103141005,27,110,20140701
12723000107,G31,27,230,효성실버타운,00,NORMAL SERVICE.,121,800,3,효성실버타운,G31,624번지 5호,,92,52,41408,053,327,0003,12723000107,20090812,00,272304235170,27,230,20090811
12729000252,G31,27,290,상록수 실버타운,00,NORMAL SERVICE.,110,568,3,상록수 실버타운,G31,,,25,0,42698,053,716,6123,12729000252,20120201,00,272904241157,27,290,20120201
12729000621,G31,27,290,대곡가톨릭요양원,00,NORMAL SERVICE.,123,615,4,대곡가톨릭요양원,G31,,,39,0,42842,053,243,8833,12729000621,20220601,00,272904854599,27,290,20220601
12771000086,G31,27,710,대구보훈요양원,00,NORMAL SERVICE.,330,330,3,대구보훈요양원,G31,,,123,23,42900,053,606,3000,12771000086,20111017,00,277104244552,27,710,20111017
12771000214,G31,27,710,죽곡골든라이프케어,00,NORMAL SERVICE.,256,256,4,죽곡골든라이프케어,G31,,,25,0,42910,053,583,2646,12771000214,20210202,27,277103148013,27,710,20210202
12723000107,G32,27,230,효성실버타운,00,NORMAL SERVICE.,121,800,3,효성실버타운,G32,624번지 5호,,92,52,41408,053,327,0003,12723000107,20090812,00,272304235170,27,230,20090811
12729000252,G32,27,290,상록수 실버타운,00,NORMAL SERVICE.,110,568,3,상록수 실버타운,G32,,,25,0,42698,053,716,6123,12729000252,20120201,00,272904241157,27,290,20120201
12771000086,G32,27,710,대구보훈요양원,00,NORMAL SERVICE.,330,330,3,대구보훈요양원,G32,,,123,23,42900,053,606,3000,12771000086,20111017,00,277104244552,27,710,20111017
12723000107,G33,27,230,효성실버타운,00,NORMAL SERVICE.,121,800,3,효성실버타운,G33,624번지 5호,,92,52,41408,053,327,0003,12723000107,20090812,00,272304235170,27,230,20090811
12729000252,G33,27,290,상록수 실버타운,00,NORMAL SERVICE.,110,568,3,상록수 실버타운,G33,,,25,0,42698,053,716,6123,12729000252,20120201,00,272904241157,27,290,20120201
22714000367,H31,27,140,동구노인장기요양센터,00,NORMAL SERVICE.,116,747,3,동구노인장기요양센터,H31,,,22,7,41111,053,710,3511,22714000367,20160502,00,271404226009,27,140,20160502
22714000615,H31,27,140,동구공립재가노인복지센터,00,NORMAL SERVICE.,142,760,2,동구공립재가노인복지센터,H31,,"2층,3",558,2,41001,053,983,5582,22714000615,20221228,00,271403142040,27,140,20221228
22714000720,H31,27,140,대구재활주간보호센터,00,NORMAL SERVICE.,118,720,4,대구재활주간보호센터,H31,,,46,0,41105,053,965,4391,22714000720,20250801,00,271404226237,27,140,20250801
22714000722,H31,27,140,수성재활주간보호센터,00,NORMAL SERVICE.,103,600,4,수성재활주간보호센터,H31,,"2,3",105,0,41238,053,759,0081,22714000722,20250901,00,271403142047,27,140,20250901
22717000415,H31,27,170,(주)케어링 주간보호센터 대구 서구점,00,NORMAL SERVICE.,102,590,3,(주)케어링 주간보호센터 대구 서구점,H31,,6,152,0,41715,053,353,6585,22717000415,20230330,00,271703007024,27,170,20230330
22720000148,H31,27,200,효원주간보호센터A,00,NORMAL SERVICE.,103,650,4,효원주간보호센터A,H31,,2,110,0,42460,053,627,8887,22720000148,20140701,00,272003007009,27,200,20140701
32714000310,I31,27,140,선정노인복지센터,00,NORMAL SERVICE.,118,720,4,선정노인복지센터,I31,,"5,6",40,5,41106,053,963,8811,32714000310,20140728,00,271404226237,27,140,20140728
32729000350,I31,27,290,늘푸른노인복지센터,00,NORMAL SERVICE.,120,601,4,늘푸른노인복지센터,I31,,3,43,0,42779,053,635,7798,32729000350,20151012,00,272903147039,27,290,20151012
32729000399,I31,27,290,온사랑데이케어센터,00,NORMAL SERVICE.,101,515,4,온사랑데이케어센터,I31,,1,52,0,42679,053,622,1577,32729000399,20170404,00,272903147026,27,290,20170404
12726000275,S41,27,260,드림실버요양복지센터 2관,00,NORMAL SERVICE.,112,652,4,드림실버요양복지센터 2관,S41,,5,248,0,42212,053,782,8091,12726000275,20170612,00,272603146020,27,260,20170612
12771000221,S41,27,710,가족사랑요양원+,00,NORMAL SERVICE.,262,262,4,가족사랑요양원+,S41,,6,16,0,42974,053,615,7111,12771000221,20210727,22,277104244685,27,710,20210727
12811000009,A03,28,125,다정노인요양원,00,NORMAL SERVICE.,141,560,4,다정노인요양원,A03,231번지 6호,,72,0,22321,032,762,8553,12811000009,20081001,00,281253149001,28,125,20081001
12811000029,A03,28,125,예지요양원,00,NORMAL SERVICE.,141,560,3,예지요양원,A03,,5,82,0,22320,070,8630,7545,12811000029,20090730,00,281253149001,28,125,20090730
12811000060,A03,28,125,가족같은효성요양원,00,NORMAL SERVICE.,125,520,3,가족같은효성요양원,A03,58번지 155호,,5,0,22348,032,889,3114,12811000060,20100917,00,281254247188,28,125,20100917
12811000076,A03,28,125,예봄요양원,00,NORMAL SERVICE.,140,560,4,예봄요양원,A03,,,1,6,22316,070,8630,7550,12811000076,20130620,00,281254247242,28,125,20130620
12811000082,A03,28,125,수 요양원,00,NORMAL SERVICE.,142,560,4,수 요양원,A03,,,16,0,22318,032,777,8998,12811000082,20140620,00,281253149057,28,125,20140620
12811000083,A03,28,155,한우리요양원,00,NORMAL SERVICE.,103,628,4,한우리요양원,A03,,7,9,0,22371,032,747,1061,12811000083,20140818,00,281554247159,28,155,20140818
12811000052,A04,28,125,섭리노인요양공동생활가정,00,NORMAL SERVICE.,151,570,3,섭리노인요양공동생활가정,A04,,,31,0,22311,032,773,0665,12811000052,20100301,00,281254247535,28,125,20100301
12811000081,A04,28,125,늘단비요양원,00,NORMAL SERVICE.,135,530,4,늘단비요양원,A04,,,34,0,22333,032,888,0333,12811000081,20140410,00,281253149048,28,125,20140410
12814000081,A04,28,125,미래간호요양원,00,NORMAL SERVICE.,106,680,4,미래간호요양원,A04,,5,24,0,22554,032,574,9998,12814000081,20180702,00,281253150037,28,125,20180702
12814000082,A04,28,125,미래간호요양원 2호점,00,NORMAL SERVICE.,106,680,4,미래간호요양원 2호점,A04,,5,24,0,22554,032,761,7730,12814000082,20180702,00,281253150037,28,125,20180702
12817000229,A04,28,177,노인요양원 행복의집,00,NORMAL SERVICE.,102,550,4,노인요양원 행복의집,A04,,5,86,0,22175,032,887,0237,12817000229,20130307,00,281774253460,28,177,20130307
12817000267,A04,28,177,행복드림요양원,00,NORMAL SERVICE.,105,650,4,행복드림요양원,A04,,5,495,0,22147,032,438,1999,12817000267,20141201,00,281772008004,28,177,20141201
22811000144,B01,28,125,조이노인복지센터,00,NORMAL SERVICE.,139,540,4,조이노인복지센터,B01,,,14,9,22326,032,214,6054,22811000144,20200529,00,281254247146,28,125,20200529
22811000145,B01,28,125,편안한노인복지센터,00,NORMAL SERVICE.,131,510,4,편안한노인복지센터,B01,,2,14,1,22322,032,765,7703,22811000145,20200717,00,281254247237,28,125,20200717
22811000160,B01,28,125,행복한노인요양센터,00,NORMAL SERVICE.,149,570,4,행복한노인요양센터,B01,,,47,0,22308,032,772,1955,22811000160,20211018,00,281253149065,28,125,20211018
22811000168,B01,28,125,효당노인복지센터,00,NORMAL SERVICE.,136,530,4,효당노인복지센터,B01,,1,11,24,22329,032,765,5920,22811000168,20220520,00,281254247140,28,125,20220520
22811000169,B01,28,125,동행재가노인복지센터,00,NORMAL SERVICE.,108,510,4,동행재가노인복지센터,B01,,2,83,0,22314,032,777,6664,22811000169,20220615,00,281254247168,28,125,20220615
22811000172,B01,28,125,365효재가복지센터2호점,00,NORMAL SERVICE.,148,570,4,365효재가복지센터2호점,B01,,5,290,0,22313,032,777,6670,22811000172,20220805,00,281253149063,28,125,20220805
22811000144,B02,28,125,조이노인복지센터,00,NORMAL SERVICE.,139,540,4,조이노인복지센터,B02,,,14,9,22326,032,214,6054,22811000144,20200529,00,281254247146,28,125,20200529
22811000145,B02,28,125,편안한노인복지센터,00,NORMAL SERVICE.,131,510,4,편안한노인복지센터,B02,,2,14,1,22322,032,765,7703,22811000145,20200717,00,281254247237,28,125,20200717
22811000160,B02,28,125,행복한노인요양센터,00,NORMAL SERVICE.,149,570,4,행복한노인요양센터,B02,,,47,0,22308,032,772,1955,22811000160,20211018,00,281253149065,28,125,20211018
22811000168,B02,28,125,효당노인복지센터,00,NORMAL SERVICE.,136,530,4,효당노인복지센터,B02,,1,11,24,22329,032,765,5920,22811000168,20220520,00,281254247140,28,125,20220520
22811000169,B02,28,125,동행재가노인복지센터,00,NORMAL SERVICE.,108,510,4,동행재가노인복지센터,B02,,2,83,0,22314,032,777,6664,22811000169,20220615,00,281254247168,28,125,20220615
22811000172,B02,28,125,365효재가복지센터2호점,00,NORMAL SERVICE.,148,570,4,365효재가복지센터2호점,B02,,5,290,0,22313,032,777,6670,22811000172,20220805,00,281253149063,28,125,20220805
22811000136,B03,28,125,인천중구구립치매전담형주간보호센터(건강마실터),00,NORMAL SERVICE.,144,560,2,인천중구구립치매전담형주간보호센터(건강마실터),B03,,4,21,0,22309,032,765,3545,22811000136,20191202,00,281254247382,28,125,20191202
22811000147,B03,28,125,수노인복지센터,00,NORMAL SERVICE.,142,560,4,수노인복지센터,B03,,,16,0,22318,032,777,7411,22811000147,20200730,00,281253149057,28,125,20200730
22811000150,B03,28,155,희망나무노인주야간보호센터,00,NORMAL SERVICE.,104,510,4,희망나무노인주야간보호센터,B03,,,49,0,22357,032,752,9111,22811000150,20201127,00,281554247042,28,155,20201127
22811000153,B03,28,125,중부노인주야간보호센터,00,NORMAL SERVICE.,140,560,4,중부노인주야간보호센터,B03,,,37,0,22316,032,763,0777,22811000153,20201221,00,281253149050,28,125,20201221
22811000166,B03,28,155,큰사랑주간보호센터,00,NORMAL SERVICE.,102,510,4,큰사랑주간보호센터,B03,,6,244,0,22376,032,751,0886,22811000166,20220210,00,281553149060,28,155,20220210
22811000178,B03,28,155,영종스마일주간보호센터(방문요양),00,NORMAL SERVICE.,102,510,4,영종스마일주간보호센터(방문요양),B03,,4,262,0,22376,032,746,8885,22811000178,20230401,00,281553149060,28,155,20230401
22820000930,B04,28,200,만수글라라의집단기보호,00,NORMAL SERVICE.,103,583,4,만수글라라의집단기보호,B04,,4,49,1,21591,032,463,0840,22820000930,20240301,00,282003153071,28,200,20240301
22820001032,B04,28,200,서창단기보호,00,NORMAL SERVICE.,105,650,4,서창단기보호,B04,,3,1090,0,21604,032,471,0104,22820001032,20251001,00,282003149061,28,200,20251001
22824500511,B04,28,245,계양다사랑단기보호센터,00,NORMAL SERVICE.,102,613,4,계양다사랑단기보호센터,B04,,4,148,0,21083,032,555,8274,22824500511,20220901,00,282453155001,28,245,20220901
22824500594,B04,28,245,계양다사랑단기보호센터,00,NORMAL SERVICE.,102,613,4,계양다사랑단기보호센터,B04,,4,148,0,21083,032,555,8274,22824500594,20251001,00,282453155001,28,245,20251001
22826000817,B04,28,290,그레이스힐단기보호센터,00,NORMAL SERVICE.,103,510,3,그레이스힐단기보호센터,B04,,3~5,17,0,22601,070,4550,8920,22826000817,20260301,00,282904268137,28,290,20260301
22811000231,B05,28,125,마음다은 방문간호센터,00,NORMAL SERVICE.,139,540,4,마음다은 방문간호센터,B05,,1,17,20,22327,032,721,9860,22811000231,20260501,00,281254247068,28,125,20260501
22817700493,B05,28,177,인천통합복지 사회적협동조합,00,NORMAL SERVICE.,105,680,3,인천통합복지 사회적협동조합,B05,,2,516,0,22231,032,864,1006,22817700493,20200630,00,281772008003,28,177,20200630
22817700505,B05,28,177,예사랑재가노인복지센터,00,NORMAL SERVICE.,107,710,4,예사랑재가노인복지센터,B05,,,8,1,22231,032,433,7934,22817700505,20201229,00,281774253225,28,177,20201229
22817700510,B05,28,177,부모사랑요양센터,00,NORMAL SERVICE.,105,690,4,부모사랑요양센터,B05,,,16,0,22228,032,423,8850,22817700510,20210301,00,281774253612,28,177,20210301
22817700560,B05,28,177,조은재가복지센터,00,NORMAL SERVICE.,105,650,4,조은재가복지센터,B05,,1,58,0,22149,032,439,7103,22817700560,20220401,00,281774253020,28,177,20220401
22817700610,B05,28,177,이음실버케어센터,00,NORMAL SERVICE.,105,620,3,이음실버케어센터,B05,,,22,0,22139,032,205,9246,22817700610,20230201,00,281774253275,28,177,20230201
22811000160,B06,28,125,행복한노인요양센터,00,NORMAL SERVICE.,149,570,4,행복한노인요양센터,B06,,,47,0,22308,032,772,1955,22811000160,20211018,00,281253149065,28,125,20211018
22811000173,B06,28,155,장수메디케어,00,NORMAL SERVICE.,103,628,4,장수메디케어,B06,,1,70,4,22361,010,8880,3294,22811000173,20220916,00,281553149094,28,155,20220916
22811000208,B06,28,125,편안한복지용구,00,NORMAL SERVICE.,131,510,4,편안한복지용구,B06,,1,14,1,22322,032,773,1588,22811000208,20250401,00,281254247237,28,125,20250311
22817700561,B06,28,177,신기의료기(인천점),00,NORMAL SERVICE.,105,630,4,신기의료기(인천점),B06,,1,261,0,22157,032,872,2407,22817700561,20220301,00,281772008004,28,177,20220301
22817700570,B06,28,177,희망재가센터,00,NORMAL SERVICE.,102,550,4,희망재가센터,B06,,1,15,0,22176,032,882,3468,22817700570,20220501,00,281774253159,28,177,20220501
22817700613,B06,28,177,보훈복지용구,00,NORMAL SERVICE.,102,560,4,보훈복지용구,B06,,,141,0,22179,032,891,1777,22817700613,20230302,00,281772008004,28,177,20230302
32811000001,C01,28,155,중앙재가장기요양기관,00,NORMAL SERVICE.,103,550,4,중앙재가장기요양기관,C01,,3,23,0,22374,032,777,8805,32811000001,20080529,00,281554247266,28,155,20080523
32811000006,C01,28,125,다온재활복지요양센터,00,NORMAL SERVICE.,141,560,4,다온재활복지요양센터,C01,,2,27,0,22321,032,772,3307,32811000006,20080729,00,281253149011,28,125,20080729
32811000010,C01,28,125,동인천방문요양센터,00,NORMAL SERVICE.,142,560,4,동인천방문요양센터,C01,174번지 4호,,25,2,22318,032,763,9996,32811000010,20081017,00,281254247243,28,125,20081010
32811000011,C01,28,125,해피실버케어,00,NORMAL SERVICE.,144,560,4,해피실버케어,C01,9번지 57호,,88,10,22309,032,764,3577,32811000011,20081017,00,281253149065,28,125,20081017
32811000025,C01,28,125,하늘사랑 노인복지센터,00,NORMAL SERVICE.,144,560,4,하늘사랑 노인복지센터,C01,22번지 19호,,4,5,22316,070,4187,1055,32811000025,20090618,00,281254247400,28,125,20090618
32811000041,C01,28,125,굿모닝재가노인복지센터,00,NORMAL SERVICE.,141,560,4,굿모닝재가노인복지센터,C01,,,15,0,22320,032,773,1566,32811000041,20091231,00,281254247051,28,125,20091231
32811000001,C02,28,155,중앙재가장기요양기관,00,NORMAL SERVICE.,103,550,4,중앙재가장기요양기관,C02,,3,23,0,22374,032,777,8805,32811000001,20080529,00,281554247266,28,155,20080523
32811000010,C02,28,125,동인천방문요양센터,00,NORMAL SERVICE.,142,560,4,동인천방문요양센터,C02,174번지 4호,,25,2,22318,032,763,9996,32811000010,20081017,00,281254247243,28,125,20081010
32811000011,C02,28,125,해피실버케어,00,NORMAL SERVICE.,144,560,4,해피실버케어,C02,9번지 57호,,88,10,22309,032,764,3577,32811000011,20081017,00,281253149065,28,125,20081017
32811000041,C02,28,125,굿모닝재가노인복지센터,00,NORMAL SERVICE.,141,560,4,굿모닝재가노인복지센터,C02,,,15,0,22320,032,773,1566,32811000041,20091231,00,281254247051,28,125,20091231
32811000050,C02,28,155,큰사랑 재가장기요양센터,00,NORMAL SERVICE.,102,510,4,큰사랑 재가장기요양센터,C02,,,244,0,22376,032,746,0882,32811000050,20100304,00,281553149060,28,155,20100304
32811000065,C02,28,125,송월동노인복지센터,00,NORMAL SERVICE.,149,570,4,송월동노인복지센터,C02,,,2,0,22308,032,761,1103,32811000065,20120102,00,281254247367,28,125,20120102
32811000104,C03,28,125,제물포구 주간보호센터,00,NORMAL SERVICE.,132,510,4,제물포구 주간보호센터,C03,,"3,4",122,0,22321,032,777,0494,32811000104,20170926,00,281253149064,28,125,20170926
32811000133,C03,28,125,중부주야간보호센터,00,NORMAL SERVICE.,132,510,4,중부주야간보호센터,C03,,3,34,0,22321,032,773,9982,32811000133,20191101,00,281253149034,28,125,20191101
32811000137,C03,28,155,영종장수노인주야간보호센터,00,NORMAL SERVICE.,104,510,4,영종장수노인주야간보호센터,C03,,,20,0,22357,032,751,0337,32811000137,20191209,00,281554247104,28,155,20191209
32814000085,C03,28,125,(주)솔숲노인복지센터,00,NORMAL SERVICE.,106,680,3,(주)솔숲노인복지센터,C03,,,24,0,22554,032,777,8868,32814000085,20190201,00,281253150037,28,125,20190201
32814000097,C03,28,125,주식회사동구종합재가센터,00,NORMAL SERVICE.,107,640,3,주식회사동구종합재가센터,C03,,6,78,0,22556,032,766,8881,32814000097,20191219,00,281253150037,28,125,20191219
32817000276,C03,28,177,인천남부노인복지센터,00,NORMAL SERVICE.,105,640,4,인천남부노인복지센터,C03,,"1,2",177,0,22213,032,715,6090,32817000276,20150209,00,281773008011,28,177,20150209
