법정동코드,기준연월,시도명,시군구명,읍면동명,리명,65세이상남자1인세대,65세이상여자1인세대,65세이상1인세대
4776035035,2026-06-30,경상북도,영양군,석보면,옥계리,9,19,28
4776035036,2026-06-30,경상북도,영양군,석보면,주남리,14,17,31
4776035037,2026-06-30,경상북도,영양군,석보면,요원리,4,8,12
4776035038,2026-06-30,경상북도,영양군,석보면,택전리,9,18,27
4776035039,2026-06-30,경상북도,영양군,석보면,신평리,6,10,16
4776035040,2026-06-30,경상북도,영양군,석보면,포산리,4,2,6
4776035041,2026-06-30,경상북도,영양군,석보면,소계리,5,13,18
4776035042,2026-06-30,경상북도,영양군,석보면,화매리,17,30,47
4776035043,2026-06-30,경상북도,영양군,석보면,답곡리,15,19,34
4776035044,2026-06-30,경상북도,영양군,석보면,홍계리,4,11,15
4776035045,2026-06-30,경상북도,영양군,석보면,지경리,17,20,37
4776035046,2026-06-30,경상북도,영양군,석보면,삼의리,7,7,14
4777025021,2026-06-30,경상북도,영덕군,영덕읍,구미리,5,15,20
4777025022,2026-06-30,경상북도,영덕군,영덕읍,화개리,27,60,87
4777025023,2026-06-30,경상북도,영덕군,영덕읍,남석리,68,213,281
4777025024,2026-06-30,경상북도,영덕군,영덕읍,덕곡리,35,94,129
4777025025,2026-06-30,경상북도,영덕군,영덕읍,천전리,8,28,36
4777025026,2026-06-30,경상북도,영덕군,영덕읍,남산리,15,25,40
4777025027,2026-06-30,경상북도,영덕군,영덕읍,우곡리,65,148,213
4777025028,2026-06-30,경상북도,영덕군,영덕읍,화수리,15,44,59
4777025029,2026-06-30,경상북도,영덕군,영덕읍,삼계리,9,1,10
4777025030,2026-06-30,경상북도,영덕군,영덕읍,매정리,27,34,61
4777025031,2026-06-30,경상북도,영덕군,영덕읍,석리,8,20,28
4777025032,2026-06-30,경상북도,영덕군,영덕읍,노물리,29,50,79
4777025033,2026-06-30,경상북도,영덕군,영덕읍,오보리,7,19,26
4777025034,2026-06-30,경상북도,영덕군,영덕읍,대탄리,6,16,22
4777025035,2026-06-30,경상북도,영덕군,영덕읍,대부리,13,28,41
4777025036,2026-06-30,경상북도,영덕군,영덕읍,창포리,14,43,57
4777025037,2026-06-30,경상북도,영덕군,영덕읍,화천리,10,28,38
4777031031,2026-06-30,경상북도,영덕군,강구면,강구리,30,106,136
4777031032,2026-06-30,경상북도,영덕군,강구면,오포리,112,303,415
4777031033,2026-06-30,경상북도,영덕군,강구면,삼사리,23,75,98
4777031034,2026-06-30,경상북도,영덕군,강구면,화전리,20,40,60
4777031035,2026-06-30,경상북도,영덕군,강구면,상직리,10,15,25
4777031037,2026-06-30,경상북도,영덕군,강구면,소월리,12,17,29
4777031038,2026-06-30,경상북도,영덕군,강구면,금호리,34,60,94
4777031039,2026-06-30,경상북도,영덕군,강구면,하저리,17,43,60
4777031040,2026-06-30,경상북도,영덕군,강구면,금진리,14,48,62
4777031041,2026-06-30,경상북도,영덕군,강구면,원직리,15,17,32
4777032036,2026-06-30,경상북도,영덕군,남정면,장사리,34,54,88
4777032037,2026-06-30,경상북도,영덕군,남정면,부경리,12,33,45
4777032038,2026-06-30,경상북도,영덕군,남정면,회리,14,18,32
4777032039,2026-06-30,경상북도,영덕군,남정면,양성리,20,24,44
4777032040,2026-06-30,경상북도,영덕군,남정면,봉전리,11,14,25
4777032041,2026-06-30,경상북도,영덕군,남정면,쟁암리,6,9,15
4777032042,2026-06-30,경상북도,영덕군,남정면,사암리,14,15,29
4777032043,2026-06-30,경상북도,영덕군,남정면,도천리,10,24,34
4777032044,2026-06-30,경상북도,영덕군,남정면,우곡리,4,16,20
4777032045,2026-06-30,경상북도,영덕군,남정면,중화리,6,13,19
4777032046,2026-06-30,경상북도,영덕군,남정면,남정리,6,33,39
4777032047,2026-06-30,경상북도,영덕군,남정면,남호리,8,17,25
4777032048,2026-06-30,경상북도,영덕군,남정면,구계리,19,31,50
4777032049,2026-06-30,경상북도,영덕군,남정면,원척리,18,29,47
4777032050,2026-06-30,경상북도,영덕군,남정면,부흥리,16,29,45
4777033032,2026-06-30,경상북도,영덕군,달산면,대지리,10,31,41
4777033033,2026-06-30,경상북도,영덕군,달산면,용평리,4,9,13
4777033034,2026-06-30,경상북도,영덕군,달산면,매일리,9,17,26
4777033035,2026-06-30,경상북도,영덕군,달산면,흥기리,24,38,62
4777033036,2026-06-30,경상북도,영덕군,달산면,주응리,13,21,34
4777033037,2026-06-30,경상북도,영덕군,달산면,옥산리,12,34,46
4777033038,2026-06-30,경상북도,영덕군,달산면,인곡리,6,13,19
4777033039,2026-06-30,경상북도,영덕군,달산면,용전리,2,19,21
